Temp1,Hum1,Temp2,Temp1,Hum1,Temp2,Hum2,Difference
24.88,30.24,41.33,24.88,30.24,41.33,13.32,16.92
24.88,30.24,41.35,24.88,30.24,41.35,13.35,16.89
24.88,30.28,41.35,24.88,30.28,41.35,13.41,16.87
24.88,30.33,41.35,24.88,30.33,41.35,13.47,16.86
24.88,30.35,41.34,24.88,30.35,41.34,13.53,16.82
24.88,30.38,41.33,24.88,30.38,41.33,13.56,16.82
24.88,30.42,41.3,24.88,30.42,41.3,13.58,16.84
24.88,30.46,41.28,24.88,30.46,41.28,13.6,16.86
24.88,30.51,41.27,24.88,30.51,41.27,13.64,16.87
24.88,30.55,41.28,24.88,30.55,41.28,13.65,16.9
24.88,30.58,41.3,24.88,30.58,41.3,13.66,16.92
24.88,30.59,41.32,24.88,30.59,41.32,13.64,16.95
24.88,30.62,41.33,24.88,30.62,41.33,13.6,17.02
24.88,30.65,41.34,24.88,30.65,41.34,13.58,17.07
24.88,30.68,41.33,24.88,30.68,41.33,13.57,17.11
24.88,30.7,41.32,24.88,30.7,41.32,13.58,17.12
24.88,30.73,41.3,24.88,30.73,41.3,13.59,17.14
24.88,30.75,41.28,24.88,30.75,41.28,13.59,17.16
24.88,30.77,41.28,24.88,30.77,41.28,13.56,17.21
24.87,30.8,41.29,24.87,30.8,41.29,13.55,17.25
24.87,30.81,41.31,24.87,30.81,41.31,13.52,17.29
24.87,30.84,41.33,24.87,30.84,41.33,13.49,17.35
24.87,30.84,41.34,24.87,30.84,41.34,13.48,17.36
24.87,30.89,41.34,24.87,30.89,41.34,13.49,17.4
24.87,30.92,41.34,24.87,30.92,41.34,13.51,17.41
24.87,30.93,41.32,24.87,30.93,41.32,13.56,17.37
24.87,30.96,41.3,24.87,30.96,41.3,13.61,17.35
24.87,30.99,41.28,24.87,30.99,41.28,13.68,17.31
24.87,31.01,41.28,24.87,31.01,41.28,13.72,17.29
24.86,31.03,41.3,24.86,31.03,41.3,13.76,17.27
24.87,31.04,41.32,24.87,31.04,41.32,13.8,17.24
24.86,31.04,41.34,24.86,31.04,41.34,13.83,17.21
24.86,31.05,41.35,24.86,31.05,41.35,13.84,17.21
24.86,31.04,41.36,24.86,31.04,41.36,13.85,17.19
24.86,31.02,41.36,24.86,31.02,41.36,13.85,17.17
24.86,31.01,41.34,24.86,31.01,41.34,13.85,17.16
24.86,31.02,41.32,24.86,31.02,41.32,13.79,17.23
24.86,31.03,41.31,24.86,31.03,41.31,13.76,17.27
24.86,31.05,41.3,24.86,31.05,41.3,13.7,17.35
24.86,31.06,41.31,24.86,31.06,41.31,13.66,17.4
24.86,31.07,41.33,24.86,31.07,41.33,13.6,17.47
24.86,31.07,41.34,24.86,31.07,41.34,13.55,17.52
24.86,31.04,41.35,24.86,31.04,41.35,13.5,17.54
24.86,31.03,41.34,24.86,31.03,41.34,13.45,17.58
24.86,30.95,41.33,24.86,30.95,41.33,13.41,17.54
24.86,30.87,41.31,24.86,30.87,41.31,13.4,17.47
24.86,30.78,41.27,24.86,30.78,41.27,13.41,17.37
24.86,30.71,41.25,24.86,30.71,41.25,13.42,17.29
24.86,30.67,41.24,24.86,30.67,41.24,13.45,17.22
24.87,30.64,41.24,24.87,30.64,41.24,13.48,17.16
24.87,30.6,41.25,24.87,30.6,41.25,13.5,17.1
24.87,30.58,41.26,24.87,30.58,41.26,13.53,17.05
24.87,30.59,41.27,24.87,30.59,41.27,13.55,17.04
24.87,30.59,41.26,24.87,30.59,41.26,13.61,16.98
24.87,30.62,41.25,24.87,30.62,41.25,13.66,16.96
24.87,30.65,41.23,24.87,30.65,41.23,13.69,16.96
24.87,30.71,41.21,24.87,30.71,41.21,13.75,16.96
24.87,30.75,41.19,24.87,30.75,41.19,13.81,16.94
24.87,30.84,41.19,24.87,30.84,41.19,13.87,16.97
24.87,30.91,41.21,24.87,30.91,41.21,13.9,17.01
24.87,30.99,41.24,24.87,30.99,41.24,13.9,17.09
24.86,31.07,41.26,24.86,31.07,41.26,13.9,17.17
24.86,31.14,41.28,24.86,31.14,41.28,13.88,17.26
24.86,31.17,41.29,24.86,31.17,41.29,13.89,17.28
24.86,31.22,41.29,24.86,31.22,41.29,13.9,17.32
24.86,31.23,41.27,24.86,31.23,41.27,13.91,17.32
24.86,31.23,41.25,24.86,31.23,41.25,13.93,17.3
24.86,31.22,41.25,24.86,31.22,41.25,13.94,17.28
24.86,31.19,41.25,24.86,31.19,41.25,13.97,17.22
24.85,31.16,41.27,24.85,31.16,41.27,13.98,17.18
24.85,31.14,41.29,24.85,31.14,41.29,13.98,17.16
24.85,31.12,41.31,24.85,31.12,41.31,13.98,17.14
24.85,31.12,41.32,24.85,31.12,41.32,13.94,17.18
24.85,31.12,41.33,24.85,31.12,41.33,13.93,17.19
24.84,31.11,41.32,24.84,31.11,41.32,13.94,17.17
24.84,31.11,41.3,24.84,31.11,41.3,13.94,17.17
24.84,31.08,41.28,24.84,31.08,41.28,13.93,17.15
24.84,31.09,41.27,24.84,31.09,41.27,13.95,17.14
24.84,31.09,41.28,24.84,31.09,41.28,13.93,17.16
24.83,31.09,41.3,24.83,31.09,41.3,13.87,17.22
24.83,31.11,41.32,24.83,31.11,41.32,13.82,17.29
24.83,31.13,41.33,24.83,31.13,41.33,13.76,17.37
24.83,31.14,41.33,24.83,31.14,41.33,13.71,17.43
24.83,31.14,41.33,24.83,31.14,41.33,13.67,17.47
24.83,31.17,41.32,24.83,31.17,41.32,13.66,17.51
24.83,31.17,41.29,24.83,31.17,41.29,13.63,17.54
24.83,31.19,41.27,24.83,31.19,41.27,13.64,17.55
24.82,31.19,41.26,24.82,31.19,41.26,13.63,17.56
24.82,31.2,41.26,24.82,31.2,41.26,13.62,17.58
24.82,31.22,41.28,24.82,31.22,41.28,13.6,17.62
24.82,31.24,41.29,24.82,31.24,41.29,13.55,17.69
24.82,31.28,41.3,24.82,31.28,41.3,13.51,17.77
24.82,31.29,41.29,24.82,31.29,41.29,13.46,17.83
24.82,31.28,41.28,24.82,31.28,41.28,13.43,17.85
24.82,31.21,41.25,24.82,31.21,41.25,13.42,17.79
24.82,31.14,41.21,24.82,31.14,41.21,13.43,17.71
24.82,31.07,41.18,24.82,31.07,41.18,13.45,17.62
24.82,31,41.17,24.82,31,41.17,13.45,17.55
24.82,30.93,41.17,24.82,30.93,41.17,13.49,17.44
24.82,30.88,41.18,24.82,30.88,41.18,13.5,17.38
24.82,30.83,41.19,24.82,30.83,41.19,13.5,17.33
24.82,30.77,41.19,24.82,30.77,41.19,13.5,17.27
24.82,30.7,41.18,24.82,30.7,41.18,13.47,17.23
24.82,30.6,41.15,24.82,30.6,41.15,13.46,17.14
24.82,30.49,41.12,24.82,30.49,41.12,13.46,17.03
24.82,30.4,41.08,24.82,30.4,41.08,13.47,16.93
24.82,30.34,41.06,24.82,30.34,41.06,13.47,16.87
24.82,30.3,41.05,24.82,30.3,41.05,13.48,16.82
24.82,30.3,41.06,24.82,30.3,41.06,13.51,16.79
24.83,30.3,41.08,24.83,30.3,41.08,13.51,16.79
24.83,30.33,41.09,24.83,30.33,41.09,13.53,16.8
24.83,30.39,41.1,24.83,30.39,41.1,13.53,16.86
24.83,30.46,41.09,24.83,30.46,41.09,13.49,16.97
24.83,30.51,41.08,24.83,30.51,41.08,13.45,17.06
24.83,30.54,41.06,24.83,30.54,41.06,13.44,17.1
24.83,30.5,41.03,24.83,30.5,41.03,13.42,17.08
24.83,30.44,41.01,24.83,30.44,41.01,13.45,16.99
24.82,30.37,41.01,24.82,30.37,41.01,13.47,16.9
24.82,30.27,41.02,24.82,30.27,41.02,13.48,16.79
24.82,30.17,41.03,24.82,30.17,41.03,13.47,16.7
24.82,30.1,41.04,24.82,30.1,41.04,13.47,16.63
24.82,30.02,41.04,24.82,30.02,41.04,13.46,16.56
24.82,30,41.03,24.82,30,41.03,13.47,16.53
24.82,29.98,41.01,24.82,29.98,41.01,13.49,16.49
24.82,29.98,40.98,24.82,29.98,40.98,13.51,16.47
24.82,29.99,40.96,24.82,29.99,40.96,13.53,16.46
24.82,30.01,40.94,24.82,30.01,40.94,13.53,16.48
24.82,29.99,40.95,24.82,29.99,40.95,13.54,16.45
24.82,29.95,40.96,24.82,29.95,40.96,13.55,16.4
24.82,29.92,40.97,24.82,29.92,40.97,13.55,16.37
24.82,29.92,40.98,24.82,29.92,40.98,13.51,16.41
24.82,29.93,40.98,24.82,29.93,40.98,13.51,16.42
24.82,29.94,40.97,24.82,29.94,40.97,13.52,16.42
24.82,29.97,40.95,24.82,29.97,40.95,13.56,16.41
24.82,30,40.93,24.82,30,40.93,13.62,16.38
24.82,30.04,40.91,24.82,30.04,40.91,13.68,16.36
24.82,30.09,40.91,24.82,30.09,40.91,13.76,16.33
24.82,30.19,40.92,24.82,30.19,40.92,13.82,16.37
24.82,30.29,40.95,24.82,30.29,40.95,13.85,16.44
24.82,30.36,40.97,24.82,30.36,40.97,13.89,16.47
24.81,30.43,40.98,24.81,30.43,40.98,13.89,16.54
24.81,30.51,40.99,24.81,30.51,40.99,13.88,16.63
24.81,30.55,40.98,24.81,30.55,40.98,13.84,16.71
24.8,30.6,40.97,24.8,30.6,40.97,13.8,16.8
24.8,30.63,40.95,24.8,30.63,40.95,13.78,16.85
24.8,30.67,40.94,24.8,30.67,40.94,13.78,16.89
24.79,30.68,40.95,24.79,30.68,40.95,13.81,16.87
24.79,30.7,40.97,24.79,30.7,40.97,13.82,16.88
24.79,30.71,41,24.79,30.71,41,13.84,16.87
24.79,30.72,41.02,24.79,30.72,41.02,13.81,16.91
24.79,30.75,41.04,24.79,30.75,41.04,13.79,16.96
24.78,30.76,41.05,24.78,30.76,41.05,13.76,17
24.78,30.78,41.05,24.78,30.78,41.05,13.74,17.04
24.78,30.81,41.03,24.78,30.81,41.03,13.7,17.11
24.78,30.82,41.02,24.78,30.82,41.02,13.69,17.13
24.78,30.84,41.01,24.78,30.84,41.01,13.71,17.13
24.78,30.87,41.03,24.78,30.87,41.03,13.77,17.1
24.78,30.88,41.05,24.78,30.88,41.05,13.8,17.08
24.78,30.89,41.08,24.78,30.89,41.08,13.82,17.07
24.78,30.95,41.1,24.78,30.95,41.1,13.84,17.11
24.78,30.98,41.12,24.78,30.98,41.12,13.81,17.17
24.77,31,41.12,24.77,31,41.12,13.77,17.23
24.77,31.01,41.12,24.77,31.01,41.12,13.68,17.33
24.77,30.96,41.09,24.77,30.96,41.09,13.63,17.33
24.77,30.83,41.07,24.77,30.83,41.07,13.6,17.23
24.77,30.69,41.05,24.77,30.69,41.05,13.59,17.1
24.77,30.57,41.05,24.77,30.57,41.05,13.59,16.98
24.77,30.46,41.07,24.77,30.46,41.07,13.58,16.88
24.78,30.39,41.09,24.78,30.39,41.09,13.55,16.84
24.78,30.34,41.09,24.78,30.34,41.09,13.53,16.81
24.78,30.29,41.09,24.78,30.29,41.09,13.51,16.78
24.78,30.26,41.08,24.78,30.26,41.08,13.49,16.77
24.78,30.26,41.06,24.78,30.26,41.06,13.51,16.75
24.78,30.25,41.03,24.78,30.25,41.03,13.55,16.7
24.79,30.28,41,24.79,30.28,41,13.6,16.68
24.79,30.29,40.99,24.79,30.29,40.99,13.66,16.63
24.79,30.32,41,24.79,30.32,41,13.7,16.62
24.79,30.36,41.02,24.79,30.36,41.02,13.71,16.65
24.79,30.42,41.04,24.79,30.42,41.04,13.68,16.74
22.33,74.35,33.86,22.33,74.35,33.86,49.6,24.75
22.34,74.92,33.87,22.34,74.92,33.87,49.52,25.4
22.34,75.42,33.88,22.34,75.42,33.88,49.49,25.93
22.34,75.7,33.92,22.34,75.7,33.92,49.46,26.24
22.34,76.01,33.99,22.34,76.01,33.99,49.38,26.63
22.34,76.59,34.05,22.34,76.59,34.05,49.23,27.36
22.35,77.26,34.08,22.35,77.26,34.08,49.06,28.2
22.35,77.76,34.1,22.35,77.76,34.1,48.96,28.8
22.34,78.01,34.09,22.34,78.01,34.09,48.92,29.09
22.34,78.12,34.1,22.34,78.12,34.1,48.92,29.2
22.34,77.96,34.15,22.34,77.96,34.15,48.9,29.06
22.34,77.68,34.21,22.34,77.68,34.21,48.77,28.91
22.33,77.52,34.25,22.33,77.52,34.25,48.61,28.91
22.32,77.3,34.27,22.32,77.3,34.27,48.49,28.81
22.32,76.9,34.28,22.32,76.9,34.28,48.43,28.47
22.31,76.48,34.27,22.31,76.48,34.27,48.41,28.07
22.31,76.13,34.29,22.31,76.13,34.29,48.43,27.7
22.32,76.24,34.34,22.32,76.24,34.34,48.39,27.85
22.32,76.85,34.4,22.32,76.85,34.4,48.28,28.57
22.33,77.59,34.44,22.33,77.59,34.44,48.11,29.48
22.33,78.21,34.45,22.33,78.21,34.45,48,30.21
22.33,78.61,34.45,22.33,78.61,34.45,47.96,30.65
22.33,79.03,34.44,22.33,79.03,34.44,47.97,31.06
22.33,79.38,34.47,22.33,79.38,34.47,47.97,31.41
22.33,79.67,34.51,22.33,79.67,34.51,47.91,31.76
22.33,80.03,34.55,22.33,80.03,34.55,47.8,32.23
22.33,80.32,34.58,22.33,80.32,34.58,47.68,32.64
22.34,80.59,34.58,22.34,80.59,34.58,47.61,32.98
22.34,80.83,34.56,22.34,80.83,34.56,47.62,33.21
22.34,81.05,34.56,22.34,81.05,34.56,47.64,33.41
22.35,81.24,34.6,22.35,81.24,34.6,47.63,33.61
22.35,81.43,34.65,22.35,81.43,34.65,47.54,33.89
22.35,81.55,34.69,22.35,81.55,34.69,47.4,34.15
22.35,81.65,34.71,22.35,81.65,34.71,47.3,34.35
22.35,81.74,34.71,22.35,81.74,34.71,47.26,34.48
22.34,81.68,34.69,22.34,81.68,34.69,47.23,34.45
22.33,81.25,34.69,22.33,81.25,34.69,47.3,33.95
22.33,80.68,34.72,22.33,80.68,34.72,47.31,33.37
22.32,80.26,34.77,22.32,80.26,34.77,47.23,33.03
22.31,79.89,34.8,22.31,79.89,34.8,47.13,32.76
22.31,79.75,34.81,22.31,79.75,34.81,47.05,32.7
22.31,79.86,34.8,22.31,79.86,34.8,47,32.86
22.3,79.77,34.78,22.3,79.77,34.78,46.97,32.8
22.3,79.74,34.77,22.3,79.74,34.77,46.99,32.75
22.3,79.66,34.79,22.3,79.66,34.79,47,32.66
22.29,79.48,34.83,22.29,79.48,34.83,46.92,32.56
22.29,79.4,34.86,22.29,79.4,34.86,46.81,32.59
22.29,79.4,34.87,22.29,79.4,34.87,46.74,32.66
22.29,79.54,34.86,22.29,79.54,34.86,46.7,32.84
22.29,79.79,34.83,22.29,79.79,34.83,46.71,33.08
22.29,80.08,34.82,22.29,80.08,34.82,46.75,33.33
22.29,80.32,34.84,22.29,80.32,34.84,46.77,33.55
22.29,80.48,34.89,22.29,80.48,34.89,46.7,33.78
22.28,80.37,34.91,22.28,80.37,34.91,46.57,33.8
22.28,80.1,34.92,22.28,80.1,34.92,46.48,33.62
22.28,80.11,34.91,22.28,80.11,34.91,46.45,33.66
22.26,79.9,34.89,22.26,79.9,34.89,46.45,33.45
22.26,79.54,34.88,22.26,79.54,34.88,46.51,33.03
22.26,79.42,34.9,22.26,79.42,34.9,46.55,32.87
22.25,79.1,34.93,22.25,79.1,34.93,46.52,32.58
22.25,78.89,34.96,22.25,78.89,34.96,46.48,32.41
22.25,78.82,34.96,22.25,78.82,34.96,46.41,32.41
22.24,78.82,34.95,22.24,78.82,34.95,46.37,32.45
22.25,78.8,34.93,22.25,78.8,34.93,46.36,32.44
22.25,79.08,34.92,22.25,79.08,34.92,46.4,32.68
22.25,79.51,34.93,22.25,79.51,34.93,46.43,33.08
22.26,79.86,34.96,22.26,79.86,34.96,46.37,33.49
22.26,79.84,34.99,22.26,79.84,34.99,46.27,33.57
22.25,79.36,35,22.25,79.36,35,46.17,33.19
22.25,78.76,34.99,22.25,78.76,34.99,46.12,32.64
22.24,78.09,34.97,22.24,78.09,34.97,46.13,31.96
22.24,77.45,34.95,22.24,77.45,34.95,46.18,31.27
22.24,77.03,34.96,22.24,77.03,34.96,46.25,30.78
22.24,76.78,34.99,22.24,76.78,34.99,46.27,30.51
22.24,76.7,35.03,22.24,76.7,35.03,46.24,30.46
22.25,76.92,35.05,22.25,76.92,35.05,46.17,30.75
22.25,77.25,35.05,22.25,77.25,35.05,46.16,31.09
22.26,77.34,35.04,22.26,77.34,35.04,46.21,31.13
22.26,77.41,35.01,22.26,77.41,35.01,46.28,31.13
22.27,77.51,35.01,22.27,77.51,35.01,46.36,31.15
22.27,77.33,35.04,22.27,77.33,35.04,46.39,30.94
22.28,77.16,35.09,22.28,77.16,35.09,46.32,30.84
22.29,77.41,35.11,22.29,77.41,35.11,46.25,31.16
22.29,78,35.12,22.29,78,35.12,46.2,31.8
22.3,78.72,35.11,22.3,78.72,35.11,46.19,32.53
22.31,79.36,35.08,22.31,79.36,35.08,46.21,33.15
22.32,79.9,35.06,22.32,79.9,35.06,46.27,33.63
22.32,80.23,35.07,22.32,80.23,35.07,46.34,33.89
22.32,80.22,35.12,22.32,80.22,35.12,46.28,33.94
22.31,79.86,35.15,22.31,79.86,35.15,46.18,33.68
22.31,79.42,35.17,22.31,79.42,35.17,46.09,33.33
22.31,79.43,35.16,22.31,79.43,35.16,46.06,33.37
22.31,79.63,35.14,22.31,79.63,35.14,46.06,33.57
22.3,79.53,35.11,22.3,79.53,35.11,46.08,33.45
22.3,79.3,35.1,22.3,79.3,35.1,46.14,33.16
22.3,79.19,35.13,22.3,79.19,35.13,46.16,33.03
22.3,79.17,35.17,22.3,79.17,35.17,46.1,33.07
22.31,79.5,35.19,22.31,79.5,35.19,45.99,33.51
22.31,79.95,35.2,22.31,79.95,35.2,45.92,34.03
22.32,80.39,35.19,22.32,80.39,35.19,45.9,34.49
22.32,80.75,35.16,22.32,80.75,35.16,45.92,34.83
22.32,80.76,35.12,22.32,80.76,35.12,46,34.76
22.31,80.49,35.12,22.31,80.49,35.12,46.08,34.41
22.31,80.17,35.15,22.31,80.17,35.15,46.12,34.05
22.31,79.98,35.18,22.31,79.98,35.18,46.09,33.89
22.31,80.14,35.2,22.31,80.14,35.2,46.02,34.12
22.31,80.31,35.21,22.31,80.31,35.21,45.98,34.33
22.31,80.23,35.19,22.31,80.23,35.19,45.97,34.26
22.31,80.22,35.17,22.31,80.22,35.17,45.99,34.23
22.32,80.46,35.14,22.32,80.46,35.14,46.02,34.44
22.31,80.26,35.14,22.31,80.26,35.14,46.08,34.18
22.31,79.49,35.18,22.31,79.49,35.18,46.06,33.43
22.31,78.92,35.22,22.31,78.92,35.22,45.97,32.95
22.31,78.8,35.24,22.31,78.8,35.24,45.87,32.93
22.31,78.9,35.24,22.31,78.9,35.24,45.84,33.06
22.31,79.02,35.22,22.31,79.02,35.22,45.81,33.21
22.31,79.15,35.2,22.31,79.15,35.2,45.89,33.26
22.31,78.82,35.18,22.31,78.82,35.18,45.94,32.88
22.3,78.37,35.2,22.3,78.37,35.2,45.99,32.38
22.3,78.23,35.25,22.3,78.23,35.25,45.94,32.29
22.31,78.41,35.28,22.31,78.41,35.28,45.82,32.59
22.31,78.63,35.3,22.31,78.63,35.3,45.73,32.9
22.31,78.81,35.3,22.31,78.81,35.3,45.66,33.15
22.31,79.2,35.28,22.31,79.2,35.28,45.62,33.58
22.32,79.55,35.25,22.32,79.55,35.25,45.62,33.93
22.31,79.73,35.23,22.31,79.73,35.23,45.66,34.07
22.32,79.71,35.26,22.32,79.71,35.26,45.64,34.07
22.32,79.93,35.3,22.32,79.93,35.3,45.54,34.39
22.31,79.95,35.32,22.31,79.95,35.32,45.4,34.55
22.31,79.78,35.33,22.31,79.78,35.33,45.28,34.5
22.32,79.99,35.32,22.32,79.99,35.32,45.23,34.76
22.32,80.32,35.3,22.32,80.32,35.3,45.24,35.08
22.32,80.57,35.26,22.32,80.57,35.26,45.31,35.26
22.32,80.44,35.26,22.32,80.44,35.26,45.39,35.05
22.31,79.98,35.28,22.31,79.98,35.28,45.44,34.54
22.31,79.37,35.32,22.31,79.37,35.32,45.39,33.98
22.3,79.11,35.34,22.3,79.11,35.34,45.29,33.82
22.3,78.47,35.36,22.3,78.47,35.36,45.23,33.24
22.29,77.82,35.35,22.29,77.82,35.35,45.17,32.65
22.3,77.95,35.32,22.3,77.95,35.32,45.14,32.81
22.3,78.4,35.29,22.3,78.4,35.29,45.12,33.28
22.3,78.59,35.28,22.3,78.59,35.28,45.17,33.42
22.3,78.59,35.3,22.3,78.59,35.3,45.17,33.42
22.31,78.63,35.35,22.31,78.63,35.35,45.12,33.51
22.31,78.99,35.38,22.31,78.99,35.38,45.06,33.93
22.31,79.28,35.39,22.31,79.28,35.39,45.03,34.25
22.32,79.19,35.38,22.32,79.19,35.38,45.06,34.13
22.32,79.03,35.36,22.32,79.03,35.36,45.17,33.86
22.32,79.22,35.33,22.32,79.22,35.33,45.23,33.99
22.32,79.54,35.31,22.32,79.54,35.31,45.36,34.18
22.32,79.58,35.34,22.32,79.58,35.34,45.4,34.18
22.32,79.61,35.38,22.32,79.61,35.38,45.38,34.23
22.33,79.81,35.4,22.33,79.81,35.4,45.29,34.52
22.33,80.05,35.4,22.33,80.05,35.4,45.25,34.8
22.33,80.07,35.4,22.33,80.07,35.4,45.23,34.84
22.33,79.84,35.38,22.33,79.84,35.38,45.25,34.59
22.33,79.72,35.34,22.33,79.72,35.34,45.3,34.42
22.33,79.54,35.32,22.33,79.54,35.32,45.37,34.17
22.33,79.47,35.33,22.33,79.47,35.33,45.43,34.04
22.33,79.46,35.37,22.33,79.46,35.37,45.39,34.07
22.32,79.07,35.4,22.32,79.07,35.4,45.31,33.76
22.32,78.97,35.41,22.32,78.97,35.41,45.22,33.75
22.32,79.03,35.41,22.32,79.03,35.41,45.16,33.87
22.33,78.99,35.39,22.33,78.99,35.39,45.12,33.87
22.33,79.22,35.36,22.33,79.22,35.36,45.17,34.05
22.32,79.32,35.33,22.32,79.32,35.33,45.24,34.08
22.32,79.11,35.33,22.32,79.11,35.33,45.29,33.82
22.32,79.07,35.37,22.32,79.07,35.37,45.27,33.8
22.32,78.97,35.41,22.32,78.97,35.41,45.19,33.78
22.32,78.86,35.43,22.32,78.86,35.43,45.08,33.78
22.32,78.94,35.44,22.32,78.94,35.44,45.01,33.93
22.32,79.01,35.43,22.32,79.01,35.43,45.01,34
22.32,78.89,35.4,22.32,78.89,35.4,45.01,33.88
22.32,78.9,35.37,22.32,78.9,35.37,45.07,33.83
22.32,78.54,35.36,22.32,78.54,35.36,45.18,33.36
22.32,78.38,35.39,22.32,78.38,35.39,45.18,33.2
22.33,78.63,35.43,22.33,78.63,35.43,45.13,33.5
22.33,78.97,35.46,22.33,78.97,35.46,45.05,33.92
22.33,79.23,35.47,22.33,79.23,35.47,44.98,34.25
22.34,79.7,35.46,22.34,79.7,35.46,44.99,34.71
22.35,80.05,35.44,22.35,80.05,35.44,45,35.05
22.35,80.05,35.41,22.35,80.05,35.41,45.06,34.99
22.35,79.84,35.39,22.35,79.84,35.39,45.14,34.7
22.35,79.65,35.4,22.35,79.65,35.4,45.23,34.42
22.35,79.51,35.44,22.35,79.51,35.44,45.24,34.27
22.35,79.54,35.46,22.35,79.54,35.46,45.16,34.38
22.35,79.74,35.48,22.35,79.74,35.48,45.09,34.65
22.35,79.85,35.48,22.35,79.85,35.48,45.06,34.79
22.35,79.92,35.46,22.35,79.92,35.46,45.05,34.87
22.35,80.02,35.43,22.35,80.02,35.43,45.08,34.94
22.35,79.79,35.4,22.35,79.79,35.4,45.15,34.64
22.35,79.45,35.39,22.35,79.45,35.39,45.21,34.24
22.34,79.44,35.43,22.34,79.44,35.43,45.21,34.23
22.35,79.74,35.47,22.35,79.74,35.47,45.09,34.65
22.34,79.92,35.49,22.34,79.92,35.49,44.94,34.98
22.34,79.9,35.5,22.34,79.9,35.5,44.82,35.08
22.34,79.85,35.5,22.34,79.85,35.5,44.75,35.1
22.34,79.33,35.48,22.34,79.33,35.48,44.75,34.58
22.34,78.7,35.44,22.34,78.7,35.44,44.79,33.91
22.34,78.25,35.42,22.34,78.25,35.42,44.85,33.4
22.34,78.34,35.42,22.34,78.34,35.42,44.93,33.41
22.33,78.17,35.46,22.33,78.17,35.46,44.96,33.21
22.33,77.45,35.49,22.33,77.45,35.49,44.92,32.53
22.33,77.18,35.5,22.33,77.18,35.5,44.92,32.26
22.33,77.28,35.5,22.33,77.28,35.5,44.95,32.33
22.34,77.36,35.49,22.34,77.36,35.49,45,32.36
22.34,77.48,35.47,22.34,77.48,35.47,45.06,32.42
22.34,77.58,35.43,22.34,77.58,35.43,45.14,32.44
22.34,77.71,35.41,22.34,77.71,35.41,45.23,32.48
22.34,77.97,35.42,22.34,77.97,35.42,45.31,32.66
22.34,78.21,35.46,22.34,78.21,35.46,45.31,32.9
22.34,78.7,35.49,22.34,78.7,35.49,45.22,33.48
22.34,78.42,35.51,22.34,78.42,35.51,45.16,33.26
22.33,77.35,35.57,22.33,77.35,35.57,45.09,32.26
22.34,76.52,35.66,22.34,76.52,35.66,44.87,31.65
22.35,76.02,35.77,22.35,76.02,35.77,44.31,31.71
22.36,75.66,35.91,22.36,75.66,35.91,43.55,32.11
22.36,75.48,36.06,22.36,75.48,36.06,42.81,32.67
22.37,75.41,36.23,22.37,75.41,36.23,42.12,33.29
22.38,75.76,36.41,22.38,75.76,36.41,41.55,34.21
22.39,76.3,36.6,22.39,76.3,36.6,41.06,35.24
22.39,76.77,36.8,22.39,76.77,36.8,40.63,36.14
22.4,77.27,37.01,22.4,77.27,37.01,40.29,36.98
22.41,77.53,37.22,22.41,77.53,37.22,39.98,37.55
22.41,77.51,37.45,22.41,77.51,37.45,39.69,37.82
22.42,77.28,37.68,22.42,77.28,37.68,39.44,37.84
22.42,76.94,37.92,22.42,76.94,37.92,39.15,37.79
22.42,76.61,38.16,22.42,76.61,38.16,38.87,37.74
22.43,76.5,38.4,22.43,76.5,38.4,38.58,37.92
22.43,76.93,38.64,22.43,76.93,38.64,38.26,38.67
22.44,77.69,38.88,22.44,77.69,38.88,37.97,39.72
22.44,78.24,39.12,22.44,78.24,39.12,37.66,40.58
22.44,78.09,39.36,22.44,78.09,39.36,37.37,40.72
22.44,77.84,39.59,22.44,77.84,39.59,37.05,40.79
22.44,77.93,39.83,22.44,77.93,39.83,36.78,41.15
22.44,78.12,40.06,22.44,78.12,40.06,36.45,41.67
22.44,78.25,40.29,22.44,78.25,40.29,36.13,42.12
22.45,78.41,40.52,22.45,78.41,40.52,35.8,42.61
22.45,78.73,40.74,22.45,78.73,40.74,35.5,43.23
22.45,79.05,40.95,22.45,79.05,40.95,35.16,43.89
22.45,79.28,41.17,22.45,79.28,41.17,34.84,44.44
22.46,79.56,41.38,22.46,79.56,41.38,34.51,45.05
22.46,79.9,41.59,22.46,79.9,41.59,34.18,45.72
22.47,80.26,41.8,22.47,80.26,41.8,33.87,46.39
22.47,80.56,42,22.47,80.56,42,33.56,47
22.48,80.81,42.21,22.48,80.81,42.21,33.25,47.56
22.48,80.96,42.41,22.48,80.96,42.41,32.94,48.02
22.48,80.56,42.62,22.48,80.56,42.62,32.67,47.89
22.47,79.57,42.81,22.47,79.57,42.81,32.4,47.17
22.46,78.43,43,22.46,78.43,43,32.12,46.31
22.46,77.82,43.2,22.46,77.82,43.2,31.83,45.99
22.45,77.32,43.38,22.45,77.32,43.38,31.53,45.79
22.45,76.72,43.57,22.45,76.72,43.57,31.23,45.49
22.45,76.36,43.75,22.45,76.36,43.75,30.94,45.42
22.45,76.4,43.94,22.45,76.4,43.94,30.66,45.74
22.45,76.51,44.11,22.45,76.51,44.11,30.38,46.13
22.44,76.8,44.29,22.44,76.8,44.29,30.14,46.66
22.45,76.75,44.47,22.45,76.75,44.47,29.92,46.83
22.45,76.88,44.64,22.45,76.88,44.64,29.68,47.2
